"","count","ncat","improve","index","adj"
"srtm_slope_500m.na.mean",0,1,0.75,1.6621956860875,0.5
"accessibility_map.na.mean",0,1,0.75,479.723689294053,0.5
"gpw_v3_density.2000.mean",0,1,0.75,11.5323656894121,0.5
"udel_precip_v4_01_yearly_mean.2002.mean",264,1,9.48554911039972e-09,203.014583333333,0
"udel_air_temp_v4_01_yearly_max.2002.mean",264,1,9.26268879600913e-09,29,0
"udel_precip_v4_01_yearly_max.2002.mean",264,1,9.20179301708403e-09,499.25,0
"gpw_v3_density.2000.mean",264,1,9.15751981975413e-09,118.849180013632,0
"accessibility_map.na.mean",264,1,9.10699192677122e-09,1171.90813947858,0
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.958333333333333,72.4,0.476190476190477
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.939393939393939,683.084903244698,0.238095238095239
"dist_to_roads.na.mean",0,1,0.928030303030303,26855.8920030333,0.0952380952380951
"srtm_slope_500m.na.mean",21,1,2.92858387664227e-08,1.16661378635619,0
"treecover2000.na.mean",21,1,2.79320163299988e-08,48.81650410245,0
"udel_air_temp_v4_01_yearly_max.2002.mean",21,1,2.6145659771664e-08,28.5125679940967,0
"v4composites_calibrated.2002.mean",21,1,2.6077425792364e-08,0.4832576639705,0
"longitude",21,1,2.56493737146047e-08,80.2233675,0
"srtm_elevation_500m.na.mean",0,1,0.904761904761905,40.0436634346731,0.8
"treecover2000.na.mean",0,1,0.80952380952381,48.81650410245,0.6
"latitude",0,1,0.80952380952381,4.534264,0.6
"gpw_v3_density.2000.mean",0,1,0.761904761904762,29.0550149258629,0.5
"dist_to_roads.na.mean",0,-1,0.714285714285714,23659.5936944386,0.4
"udel_air_temp_v4_01_yearly_max.2002.mean",11,-1,7.73731227182136e-07,28.025,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",11,-1,5.05890084777919e-07,27.1427083333333,0
"dist_to_all_rivers.na.mean",11,1,4.58104526689674e-07,1948.10721530186,0
"dist_to_roads.na.mean",11,-1,4.36551029651614e-07,15599.1694854072,0
"udel_precip_v4_01_yearly_min.2002.mean",11,1,4.36551029651614e-07,7,0
"dist_to_all_rivers.na.mean",0,1,0.818181818181818,1948.10721530186,0.6
"dist_to_roads.na.mean",0,1,0.818181818181818,1777.06843449343,0.6
"treecover2000.na.mean",0,1,0.818181818181818,68.42276223675,0.6
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.818181818181818,21.1499999946782,0.6
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.818181818181818,25.4416666774459,0.6
"srtm_elevation_500m.na.mean",243,-1,1.68752295926075e-08,1782.01852374306,0
"udel_air_temp_v4_01_yearly_max.2002.mean",243,1,1.67546296959702e-08,29,0
"ltdr_yearly_ndvi_mean.2002.mean",243,1,1.66349160954864e-08,2911.1580872,0
"accessibility_map.na.mean",243,-1,1.66109804477693e-08,171.615150397311,0
"udel_precip_v4_01_yearly_max.2002.mean",243,1,1.65763474095607e-08,347.87513198468,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.91358024691358,21.42659578959,0.447368421052631
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.888888888888889,16.6822805891759,0.289473684210526
"srtm_slope_500m.na.mean",0,-1,0.868312757201646,11.0441144016968,0.157894736842105
"longitude",0,1,0.860082304526749,-76.914519,0.105263157894736
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.8559670781893,3.87209690892467,0.0789473684210523
"gpw_v3_density.2000.mean",205,1,2.02849403902498e-08,10.0566547493639,0
"ltdr_yearly_ndvi_mean.2002.mean",205,1,2.01514234665764e-08,2238.702511525,0
"accessibility_map.na.mean",205,-1,2.01393786404098e-08,171.948095595913,0
"latitude",205,-1,2.01162600956219e-08,21.363577,0
"srtm_elevation_500m.na.mean",205,-1,2.00509847973721e-08,6.94661027376264,0
"accessibility_map.na.mean",0,-1,0.858536585365854,413.398688391282,0.275
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.839024390243902,43.7927442841868,0.175
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.834146341463415,15.7666666666667,0.15
"treecover2000.na.mean",0,-1,0.824390243902439,92.54906139565,0.0999999999999995
"latitude",0,1,0.814634146341463,-20.298155,0.0499999999999995
"udel_air_temp_v4_01_yearly_max.2002.mean",165,1,2.21834835969143e-08,29,0
"ltdr_yearly_ndvi_mean.2002.mean",165,-1,2.21328775825526e-08,2911.1580872,0
"latitude",165,1,2.18718487374241e-08,2.1513575,0
"wdpa_5km.na.sum",165,-1,2.18700695701503e-08,159.230003357,0
"udel_precip_v4_01_yearly_max.2002.mean",165,-1,2.1802889359998e-08,347.87513198468,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.860606060606061,27.3645899177209,0.629032258064516
"treecover2000.na.mean",0,-1,0.8,3.27223104657,0.467741935483871
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.763636363636364,80.0530302908436,0.370967741935484
"srtm_slope_500m.na.mean",0,-1,0.745454545454545,2.54063736305907,0.32258064516129
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.745454545454545,0.007154709828703,0.32258064516129
"udel_precip_v4_01_yearly_max.2002.mean",62,-1,4.43255658280652e-08,244.075,0
"gpw_v3_density.2000.mean",62,1,4.15016266883712e-08,40.5744450400822,0
"ltdr_yearly_ndvi_mean.2002.mean",62,-1,4.08276971068724e-08,2902.431290815,0
"longitude",62,-1,4.07199454012414e-08,78.9618305,0
"treecover2000.na.mean",62,-1,4.0472408613063e-08,1.439908735055,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.887096774193548,69.4166666666667,0.695652173913043
"gpw_v3_density.2000.mean",0,-1,0.790322580645161,111.625067920628,0.434782608695652
"treecover2000.na.mean",0,-1,0.774193548387097,5.465303592295,0.391304347826087
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.774193548387097,27.9630654519367,0.391304347826087
"latitude",0,1,0.741935483870968,10.0820145,0.304347826086957
"dist_to_all_rivers.na.mean",39,-1,2.41918624926994e-07,2419.86719368583,0
"gpw_v3_density.2000.mean",39,1,2.36219669068493e-07,40.5744450400822,0
"udel_air_temp_v4_01_yearly_max.2002.mean",39,-1,2.30884051247913e-07,30.1429012741007,0
"accessibility_map.na.mean",39,-1,2.28673307367446e-07,112.44249679259,0
"udel_air_temp_v4_01_yearly_min.2002.mean",39,1,2.22704753535329e-07,25.2502014492347,0
"accessibility_map.na.mean",0,1,0.871794871794872,58.5518338988378,0.285714285714286
"latitude",0,-1,0.871794871794872,32.844269,0.285714285714286
"longitude",0,1,0.871794871794872,-42.513544,0.285714285714286
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.871794871794872,0.464893865375685,0.285714285714286
"v4composites_calibrated.2002.mean",0,-1,0.871794871794872,7.41586612291443,0.285714285714286
"udel_air_temp_v4_01_yearly_max.2002.mean",32,-1,7.09892462550121e-07,34.95,0
"gpw_v3_density.2000.mean",32,1,7.03767646594075e-07,40.5744450400822,0
"treecover2000.na.mean",32,1,6.80377152607207e-07,1.0740586010635,0
"ltdr_yearly_ndvi_mean.2002.mean",32,1,6.73653268239988e-07,2238.988566155,0
"srtm_elevation_500m.na.mean",32,-1,6.68671366986561e-07,70.4649754064255,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.90625,29.6690546171777,0.25
"dist_to_all_rivers.na.mean",28,-1,9.99947496431841e-07,2029.70118634157,0
"srtm_elevation_500m.na.mean",28,-1,9.73930556988832e-07,272.043851610124,0
"udel_precip_v4_01_yearly_max.2002.mean",28,-1,9.40224089845897e-07,167.875434933567,0
"latitude",28,1,9.262100616712e-07,11.2401065,0
"wdpa_5km.na.sum",28,-1,9.16236164504028e-07,33.6649990082,0
"latitude",0,1,0.821428571428571,11.2401065,0.285714285714286
"longitude",0,1,0.785714285714286,-4.8413315,0.142857142857143
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.785714285714286,167.875434933567,0.142857142857143
"dist_to_all_rivers.na.mean",21,-1,2.08444909546922e-06,1533.59683971946,0
"dist_to_roads.na.mean",21,-1,1.91946400877331e-06,4761.90701101635,0
"wdpa_5km.na.sum",21,-1,1.82178980958446e-06,30.8050003052,0
"accessibility_map.na.mean",21,-1,1.72778478926496e-06,277.270990089055,0
"gpw_v3_density.2000.mean",21,-1,1.71593324442018e-06,39.3488802053155,0
"treecover2000.na.mean",0,-1,0.761904761904762,0.04272185905925,0.375
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.761904761904762,1682.07937638,0.375
"srtm_elevation_500m.na.mean",0,1,0.714285714285714,328.467514140592,0.25
"accessibility_map.na.mean",0,1,0.714285714285714,126.01292420174,0.25
"gpw_v3_density.2000.mean",0,-1,0.714285714285714,39.3488802053155,0.25
"gpw_v3_density.2000.mean",7,1,5.60997700935244e-06,39.0105792812716,0
"longitude",7,-1,4.84556902703827e-06,-3.034242,0
"srtm_slope_500m.na.mean",7,-1,4.47519242322916e-06,0.157878358449351,0
"udel_precip_v4_01_yearly_mean.2002.mean",7,-1,4.47519242322916e-06,35.1308586795757,0
"latitude",7,1,4.47519242322916e-06,14.2777365,0
"srtm_elevation_500m.na.mean",0,1,0.857142857142857,298.199969908749,0.666666666666667
"accessibility_map.na.mean",0,-1,0.857142857142857,206.019497493595,0.666666666666667
"treecover2000.na.mean",0,-1,0.857142857142857,0.3988563029525,0.666666666666667
"longitude",0,1,0.857142857142857,-3.034242,0.666666666666667
"dist_to_roads.na.mean",0,1,0.714285714285714,2091.78970591239,0.333333333333333
"latitude",7,-1,4.92989350160615e-07,15.50363,0
"udel_air_temp_v4_01_yearly_max.2002.mean",7,-1,4.80562932109249e-07,30.3001790659864,0
"dist_to_all_rivers.na.mean",7,-1,4.7834557659683e-07,3541.85036056347,0
"ltdr_yearly_ndvi_mean.2002.mean",7,-1,4.55978696415742e-07,1607.3948899,0
"longitude",7,-1,4.49403214845121e-07,-69.853695,0
"dist_to_all_rivers.na.mean",0,-1,0.857142857142857,3541.85036056347,0.666666666666667
"srtm_slope_500m.na.mean",0,-1,0.857142857142857,0.514616494594249,0.666666666666667
"wdpa_5km.na.sum",0,-1,0.857142857142857,9.6099996567,0.666666666666667
"longitude",0,1,0.857142857142857,56.617322,0.666666666666667
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.857142857142857,29.5252885134718,0.666666666666667
"wdpa_5km.na.sum",23,-1,7.16176545537986e-08,15.844999790175,0
"srtm_slope_500m.na.mean",23,-1,7.02215735670362e-08,1.8103315499555,0
"udel_precip_v4_01_yearly_mean.2002.mean",23,-1,6.47581401035467e-08,137.667261911383,0
"dist_to_roads.na.mean",23,-1,6.42744959294554e-08,2036.29300304752,0
"udel_air_temp_v4_01_yearly_min.2002.mean",23,-1,6.32348750197609e-08,26.25,0
"gpw_v3_density.2000.mean",0,1,0.782608695652174,145.482582061318,0.5
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.739130434782609,74.3834004291531,0.4
"v4composites_calibrated.2002.mean",0,1,0.739130434782609,0.4743380345135,0.4
"dist_to_all_rivers.na.mean",0,1,0.695652173913043,1628.29896087529,0.3
"dist_to_roads.na.mean",0,-1,0.695652173913043,3687.67299509022,0.3
"dist_to_all_rivers.na.mean",10,-1,8.1600948666808e-08,1349.61534478455,0
"ltdr_yearly_ndvi_mean.2002.mean",10,-1,8.1600948666808e-08,1895.757085155,0
"udel_precip_v4_01_yearly_max.2002.mean",10,-1,8.15244098531633e-08,356.5,0
"udel_air_temp_v4_01_yearly_max.2002.mean",10,-1,7.99487753380287e-08,29.5928571458982,0
"srtm_slope_500m.na.mean",10,-1,7.99087231136472e-08,1.58041190919573,0
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,1,1895.757085155,1
"accessibility_map.na.mean",0,-1,0.9,137.841125697942,0.5
"wdpa_5km.na.sum",0,-1,0.9,143.304988861,0.5
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.9,326.85,0.5
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.9,29.5928571458982,0.5
"latitude",103,1,6.40350560338059e-08,21.5998085,0
"udel_air_temp_v4_01_yearly_max.2002.mean",103,-1,6.1920935139396e-08,20.3251144182048,0
"udel_air_temp_v4_01_yearly_min.2002.mean",103,-1,6.15441597894053e-08,14.9958275882518,0
"srtm_slope_500m.na.mean",103,1,6.14222753194348e-08,14.5122848002474,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",103,-1,6.14051947218967e-08,14.172532257781,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.961165048543689,14.9958275882518,0.80952380952381
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.87378640776699,18.3473724259579,0.380952380952381
"srtm_elevation_500m.na.mean",0,-1,0.815533980582524,-9.00260717520593,0.0952380952380952
"srtm_slope_500m.na.mean",0,-1,0.815533980582524,0.112912871919701,0.0952380952380952
"v4composites_calibrated.2002.mean",0,1,0.815533980582524,12.79473682025,0.0952380952380952
"latitude",21,-1,4.08811351906465e-07,32.179501,0
"srtm_slope_500m.na.mean",21,-1,4.00034118679865e-07,6.2961038200802,0
"treecover2000.na.mean",21,1,3.49361791590083e-07,3.253981655265,0
"gpw_v3_density.2000.mean",21,-1,3.44463405615858e-07,294.426086978048,0
"udel_precip_v4_01_yearly_max.2002.mean",21,-1,3.37381669330914e-07,300.977452834051,0
"srtm_slope_500m.na.mean",0,1,0.952380952380952,5.83546700614555,0.833333333333333
"treecover2000.na.mean",0,1,0.952380952380952,27.8436720696,0.833333333333333
"longitude",0,1,0.952380952380952,74.326288,0.833333333333333
"v4composites_calibrated.2002.mean",0,-1,0.952380952380952,1.840226919305,0.833333333333333
"accessibility_map.na.mean",0,1,0.904761904761905,144.523407539235,0.666666666666667
"dist_to_roads.na.mean",6,-1,3.09576304448015e-06,2639.79028552029,0
"treecover2000.na.mean",6,1,3.09576304448015e-06,3.253981655265,0
"udel_air_temp_v4_01_yearly_max.2002.mean",6,-1,3.09576304448015e-06,26.7103673273616,0
"ltdr_yearly_ndvi_mean.2002.mean",6,1,3.09576304448015e-06,2423.786193135,0
"accessibility_map.na.mean",6,-1,2.98493015414338e-06,121.491983196722,0
"treecover2000.na.mean",0,1,1,3.253981655265,1
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,1,26.7103673273616,1
"ltdr_yearly_ndvi_mean.2002.mean",0,1,1,2423.786193135,1
"srtm_elevation_500m.na.mean",0,1,0.833333333333333,386.478752330634,0.5
"gpw_v3_density.2000.mean",0,-1,0.833333333333333,409.452721892449,0.5
"longitude",82,-1,9.00374840809778e-08,104.868503,0
"gpw_v3_density.2000.mean",82,-1,8.89750176735809e-08,47.7840783226934,0
"dist_to_all_rivers.na.mean",82,-1,8.75329206233972e-08,1249.8537094022,0
"dist_to_roads.na.mean",82,1,8.73919557390374e-08,5455.28137095703,0
"srtm_slope_500m.na.mean",82,1,8.72481896270188e-08,14.5122848002474,0
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.853658536585366,410.4,0.454545454545455
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.804878048780488,197.043613949101,0.272727272727273
"srtm_slope_500m.na.mean",0,-1,0.780487804878049,8.84640477302259,0.181818181818182
"accessibility_map.na.mean",0,-1,0.780487804878049,469.779871102151,0.181818181818182
"dist_to_roads.na.mean",0,-1,0.768292682926829,6115.12601111221,0.136363636363636
"dist_to_roads.na.mean",60,1,1.49374942099185e-07,1252.9819958514,0
"srtm_slope_500m.na.mean",60,1,1.46973593420054e-07,3.29581238223237,0
"dist_to_all_rivers.na.mean",60,-1,1.46749317865601e-07,1249.8537094022,0
"gpw_v3_density.2000.mean",60,-1,1.458928917598e-07,23.5512093203776,0
"srtm_elevation_500m.na.mean",60,1,1.45411554241819e-07,110.355853285371,0
"latitude",0,-1,0.816666666666667,15.0425185,0.214285714285714
"srtm_slope_500m.na.mean",0,1,0.8,0.411502274232228,0.142857142857143
"gpw_v3_density.2000.mean",0,-1,0.8,419.961172775989,0.142857142857143
"treecover2000.na.mean",0,1,0.8,0.3310417715731,0.142857142857143
"longitude",0,1,0.783333333333333,-89.589831,0.0714285714285712
"udel_air_temp_v4_01_yearly_min.2002.mean",46,-1,2.22809894019876e-07,22.5942856967084,0
"srtm_slope_500m.na.mean",46,1,2.19391714098825e-07,1.27060163119622,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",46,-1,2.15394411691208e-07,24.2375,0
"udel_air_temp_v4_01_yearly_max.2002.mean",46,-1,2.15038526821987e-07,22.2909110253516,0
"srtm_elevation_500m.na.mean",46,1,2.12441681190322e-07,116.819201025124,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.934782608695652,24.6541666666667,0.85
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.847826086956522,26.9,0.65
"srtm_elevation_500m.na.mean",0,1,0.782608695652174,188.619484289135,0.5
"dist_to_all_rivers.na.mean",0,-1,0.739130434782609,2649.37781167419,0.4
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.739130434782609,18.6236995854847,0.4
"srtm_slope_500m.na.mean",26,-1,3.50172205020494e-07,5.34912421209406,0
"dist_to_roads.na.mean",26,-1,3.19777350230902e-07,5443.48220813351,0
"accessibility_map.na.mean",26,-1,3.14188464714244e-07,327.432092983074,0
"treecover2000.na.mean",26,-1,3.03019773429287e-07,10.5267923569,0
"udel_precip_v4_01_yearly_mean.2002.mean",26,-1,2.97581204865415e-07,61.4479167509514,0
"dist_to_roads.na.mean",0,-1,0.807692307692308,5443.48220813351,0.375
"accessibility_map.na.mean",0,-1,0.807692307692308,247.484383818046,0.375
"treecover2000.na.mean",0,-1,0.807692307692308,59.9304231419,0.375
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.807692307692308,6.23879583912749,0.375
"latitude",0,-1,0.769230769230769,-2.361538,0.25
"udel_air_temp_v4_01_yearly_mean.2002.mean",18,-1,2.42760880881652e-06,21.6612735950505,0
"udel_air_temp_v4_01_yearly_min.2002.mean",18,-1,2.20784552273698e-06,20.6501219034464,0
"dist_to_roads.na.mean",18,-1,2.14548349851996e-06,2414.21957570112,0
"dist_to_all_rivers.na.mean",18,-1,2.00594650029832e-06,2007.34323999679,0
"srtm_slope_500m.na.mean",18,-1,1.98618984323034e-06,1.17563921811817,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.888888888888889,23.0802640272201,0.75
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.833333333333333,17.5348514311335,0.625
"dist_to_roads.na.mean",0,1,0.777777777777778,2169.44334708902,0.5
"treecover2000.na.mean",0,-1,0.777777777777778,6.43189081348,0.5
"longitude",0,1,0.777777777777778,34.5243315,0.5
"ltdr_yearly_ndvi_mean.2002.mean",8,-1,5.34014565020108e-07,2585.03670753,0
"gpw_v3_density.2000.mean",8,-1,5.07411468208294e-07,18.2263059604985,0
"v4composites_calibrated.2002.mean",8,-1,5.01897519053794e-07,3.199698182985,0
"dist_to_roads.na.mean",8,-1,4.6919593866714e-07,1419.71197122297,0
"accessibility_map.na.mean",8,-1,4.6919593866714e-07,131.689673909458,0
"dist_to_all_rivers.na.mean",0,-1,0.875,2591.55412293016,0.666666666666667
"srtm_elevation_500m.na.mean",0,1,0.875,540.349298323715,0.666666666666667
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.875,17.339010934974,0.666666666666667
"gpw_v3_density.2000.mean",0,-1,0.75,18.2263059604985,0.333333333333333
"wdpa_5km.na.sum",0,1,0.75,47.0299987793,0.333333333333333
"wdpa_5km.na.sum",5,-1,1.75682650521247e-05,83.9349975586,0
"srtm_elevation_500m.na.mean",5,-1,1.75682650521247e-05,1175.87975968867,0
"srtm_slope_500m.na.mean",5,-1,8.35150152245954e-06,7.14578812131496,0
"dist_to_all_rivers.na.mean",5,-1,5.46965143031344e-06,2291.58544621214,0
"dist_to_roads.na.mean",5,-1,5.46965143031344e-06,5260.27098502151,0
"srtm_elevation_500m.na.mean",0,1,1,1175.87975968867,1
"dist_to_all_rivers.na.mean",0,1,0.8,2291.58544621214,0.5
"dist_to_roads.na.mean",0,1,0.8,5260.27098502151,0.5
