"","count","ncat","improve","index","adj"
"udel_precip_v4_01_yearly_max.2002.mean",57,1,4.20963201776893e-06,510.927272528693,0
"v4composites_calibrated.2002.mean",0,-1,0.894736842105263,8.812294001445,0.4
"accessibility_map.na.mean",0,1,0.87719298245614,48.4404895474383,0.3
"dist_to_all_rivers.na.mean",0,-1,0.842105263157895,3730.02764351418,0.0999999999999997
"gpw_v3_density.2000.mean",0,-1,0.842105263157895,548.860975222155,0.0999999999999997
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.842105263157895,245.102380570529,0.0999999999999997
"latitude",47,-1,7.13664477545805e-06,23.915291,0
"longitude",47,1,7.13385396162467e-06,100.7737755,0
"udel_precip_v4_01_yearly_mean.2002.mean",47,1,7.0616533537046e-06,205.492361754593,0
"wdpa_5km.na.sum",47,1,6.95434466644095e-06,2.980000019075,0
"srtm_slope_500m.na.mean",47,-1,6.91746045575679e-06,8.33935160055812,0
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.957446808510638,15.7,0.714285714285715
"srtm_slope_500m.na.mean",0,-1,0.914893617021277,11.5404480462677,0.428571428571428
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.914893617021277,19.19375,0.428571428571428
"longitude",40,1,8.94376763437072e-06,-78.700141,0
"udel_precip_v4_01_yearly_max.2002.mean",40,1,8.83956414505326e-06,435.122308087268,0
"srtm_slope_500m.na.mean",40,1,8.7758824267904e-06,2.89764625671751,0
"udel_precip_v4_01_yearly_mean.2002.mean",40,1,8.59498822552644e-06,205.492361754593,0
"dist_to_all_rivers.na.mean",40,-1,8.53153014294315e-06,3515.00223882283,0
"v4composites_calibrated.2002.mean",35,-1,1.54325326403155e-05,2.047447608685,0
"udel_precip_v4_01_yearly_max.2002.mean",35,-1,1.50412070518935e-05,435.122308087268,0
"udel_precip_v4_01_yearly_mean.2002.mean",35,-1,1.48513374488607e-05,194.345388934255,0
"wdpa_5km.na.sum",35,-1,1.47359865428405e-05,204.564994812,0
"dist_to_roads.na.mean",35,-1,1.4687428309952e-05,1705.24118734768,0
"dist_to_roads.na.mean",0,1,0.857142857142857,1705.24118734768,0.5
"gpw_v3_density.2000.mean",0,-1,0.857142857142857,189.050917442242,0.5
"accessibility_map.na.mean",0,1,0.828571428571429,139.782655454096,0.4
"srtm_elevation_500m.na.mean",0,-1,0.8,1891.99309059265,0.3
"srtm_slope_500m.na.mean",0,1,0.771428571428571,1.00745170947366,0.2
"v4composites_calibrated.2002.mean",25,-1,5.40422656077145e-05,0.667084314116873,0
"treecover2000.na.mean",25,-1,5.37116249497782e-05,78.76953105585,0
"udel_air_temp_v4_01_yearly_min.2002.mean",25,-1,5.29765767977474e-05,20.9,0
"udel_air_temp_v4_01_yearly_max.2002.mean",25,-1,5.29134261823505e-05,27.77486493322,0
"udel_precip_v4_01_yearly_min.2002.mean",25,-1,5.28967120460481e-05,41.55,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.84,25.6,0.428571428571428
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.84,20.9,0.428571428571428
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.84,23.8041666666667,0.428571428571428
"dist_to_all_rivers.na.mean",0,1,0.8,1546.73598736438,0.285714285714286
"gpw_v3_density.2000.mean",0,-1,0.8,157.14958109144,0.285714285714286
"latitude",18,1,0.000221885255408385,0.7530475,0
"udel_precip_v4_01_yearly_min.2002.mean",18,-1,0.000197811350225953,40.2380063760108,0
"srtm_elevation_500m.na.mean",18,1,0.000191101986583321,116.919494949796,0
"treecover2000.na.mean",18,-1,0.00018880447195541,88.3545432813,0
"udel_air_temp_v4_01_yearly_min.2002.mean",18,-1,0.000188009463046772,25.3769607943195,0
"udel_precip_v4_01_yearly_max.2002.mean",0,1,0.888888888888889,327.791667549267,0.666666666666667
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.888888888888889,40.2380063760108,0.666666666666667
"gpw_v3_density.2000.mean",0,1,0.833333333333333,2.5447684987997,0.5
"srtm_elevation_500m.na.mean",0,-1,0.777777777777778,612.642931849614,0.333333333333333
"treecover2000.na.mean",0,-1,0.777777777777778,88.3545432813,0.333333333333333
"wdpa_5km.na.sum",6,1,0.00121608951403625,25.51499938965,0
"dist_to_all_rivers.na.mean",6,1,0.00121596548179445,1901.24786014237,0
"accessibility_map.na.mean",6,1,0.00121596548179445,740.10237906803,0
"gpw_v3_density.2000.mean",6,1,0.00121596548179445,5.39582238162981,0
"treecover2000.na.mean",6,1,0.00121596548179445,95.3297661933,0
"dist_to_all_rivers.na.mean",0,1,0.833333333333333,1736.34799780764,0.666666666666667
"dist_to_roads.na.mean",0,1,0.833333333333333,9151.06760935819,0.666666666666667
"srtm_elevation_500m.na.mean",0,1,0.833333333333333,977.810388108245,0.666666666666667
"srtm_slope_500m.na.mean",0,1,0.833333333333333,1.47822943724195,0.666666666666667
"accessibility_map.na.mean",0,1,0.833333333333333,881.199564729687,0.666666666666667
"udel_precip_v4_01_yearly_max.2002.mean",10,-1,2.37673908035026e-05,353.507142755648,0
"dist_to_roads.na.mean",10,1,2.37154649300154e-05,1206.65238716436,0
"dist_to_all_rivers.na.mean",10,1,2.3537805754935e-05,2167.14699795781,0
"srtm_elevation_500m.na.mean",10,1,2.30495304575365e-05,1437.0077037846,0
"udel_precip_v4_01_yearly_mean.2002.mean",10,1,2.30495304575365e-05,154.681571157895,0
"srtm_elevation_500m.na.mean",0,1,0.9,2202.56116167397,0.666666666666667
"srtm_slope_500m.na.mean",0,1,0.9,6.3258468379434,0.666666666666667
"wdpa_5km.na.sum",0,1,0.9,6.78000009058,0.666666666666667
"treecover2000.na.mean",0,1,0.9,73.936401934,0.666666666666667
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.9,151.527255544667,0.666666666666667
"longitude",5,1,2.93278707687035e-05,-79.0425695,0
"udel_precip_v4_01_yearly_min.2002.mean",5,1,2.93278707687035e-05,70.3223574392443,0
"udel_air_temp_v4_01_yearly_min.2002.mean",5,1,2.93278707687035e-05,24.25,0
"ltdr_yearly_ndvi_mean.2002.mean",5,1,2.93278707687035e-05,1620.11252136,0
"latitude",5,1,2.8274393957146e-05,0.952564,0
"udel_precip_v4_01_yearly_min.2002.mean",0,1,1,70.3223574392443,1
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,1,24.25,1
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,1,1620.11252136,1
"dist_to_roads.na.mean",0,1,0.8,4430.74373131644,0.5
"accessibility_map.na.mean",0,1,0.8,305.628990452958,0.5
"udel_precip_v4_01_yearly_max.2002.mean",7,1,5.67282646627584e-05,503.452272528693,0
"srtm_elevation_500m.na.mean",7,1,5.50392677408963e-05,807.91750128113,0
"udel_air_temp_v4_01_yearly_max.2002.mean",7,1,5.50392677408963e-05,25.325,0
"udel_air_temp_v4_01_yearly_min.2002.mean",7,1,5.50392677408963e-05,13.075,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",7,1,5.50392677408963e-05,20.34375,0
"dist_to_roads.na.mean",0,-1,0.857142857142857,3311.30266680553,0.666666666666667
"srtm_elevation_500m.na.mean",0,1,0.857142857142857,692.759397348296,0.666666666666667
"gpw_v3_density.2000.mean",0,1,0.857142857142857,206.833086208253,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.857142857142857,2878.771066005,0.666666666666667
"dist_to_all_rivers.na.mean",0,1,0.714285714285714,2456.1914989501,0.333333333333333
"gpw_v3_density.2000.mean",10,1,1.33577094739993e-05,132.848424496441,0
"latitude",10,1,1.32780981208623e-05,4.0343375,0
"v4composites_calibrated.2002.mean",10,1,1.31819693264743e-05,2.63303355373249,0
"longitude",10,1,1.31134282619009e-05,24.729677,0
"udel_precip_v4_01_yearly_mean.2002.mean",10,1,1.30789968544839e-05,143.661050950629,0
"dist_to_roads.na.mean",0,-1,0.9,2252.57096271293,0.8
"srtm_elevation_500m.na.mean",0,1,0.9,1491.38352463528,0.8
"latitude",0,-1,0.9,4.9925545,0.8
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.9,2406.81621722,0.8
"accessibility_map.na.mean",0,-1,0.8,99.9954860102484,0.6
"treecover2000.na.mean",5,1,3.28088792654913e-05,63.10074928495,0
"udel_air_temp_v4_01_yearly_max.2002.mean",5,1,3.28088792654913e-05,23.2,0
"udel_air_temp_v4_01_yearly_min.2002.mean",5,1,3.28088792654913e-05,21.9,0
"dist_to_roads.na.mean",5,1,3.26677558625853e-05,1265.4014824724,0
"srtm_elevation_500m.na.mean",5,1,3.26677558625853e-05,1734.60842668144,0
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,1,23.2,1
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,1,21.9,1
"srtm_slope_500m.na.mean",0,1,0.8,4.39658782776233,0.5
"gpw_v3_density.2000.mean",0,-1,0.8,451.739826599661,0.5
"longitude",0,1,0.8,-75.739831,0.5
"treecover2000.na.mean",150,-1,1.1165220141354e-05,66.72862371705,0
"srtm_elevation_500m.na.mean",150,1,1.09990688442186e-05,110.996792313975,0
"latitude",150,1,1.09750024277431e-05,22.321446,0
"udel_air_temp_v4_01_yearly_min.2002.mean",150,-1,1.09633420065148e-05,27.0942102514487,0
"longitude",150,-1,1.09471956079065e-05,87.708374,0
"longitude",0,-1,0.88,105.701833,0.0999999999999998
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.873333333333333,34.5750000656582,0.0499999999999995
"udel_air_temp_v4_01_yearly_min.2002.mean",0,-1,0.873333333333333,27.15,0.0499999999999995
"udel_air_temp_v4_01_yearly_min.2002.mean",130,-1,2.95027440244639e-05,27.0942102514487,0
"srtm_elevation_500m.na.mean",130,1,2.93998936669846e-05,110.996792313975,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",130,-1,2.88367528268792e-05,28.5913987619027,0
"v4composites_calibrated.2002.mean",130,-1,2.80448692893799e-05,2.89942887409528,0
"wdpa_5km.na.sum",130,1,2.78968456164322e-05,62.969997406,0
"udel_air_temp_v4_01_yearly_min.2002.mean",128,-1,4.10429398216113e-05,20.59285742959,0
"srtm_slope_500m.na.mean",128,-1,4.09301047649889e-05,9.59234417559139,0
"ltdr_yearly_ndvi_mean.2002.mean",128,1,4.0713666651568e-05,2794.180961645,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",128,1,4.06877939506216e-05,23.1046613191065,0
"udel_precip_v4_01_yearly_mean.2002.mean",128,-1,4.05542022798674e-05,135.928387448738,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.859375,26.0185855222396,0.419354838709677
"srtm_slope_500m.na.mean",0,1,0.796875,0.738646298900405,0.161290322580645
"longitude",0,-1,0.7890625,114.201598,0.129032258064516
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.7890625,134.598332503896,0.129032258064516
"treecover2000.na.mean",0,-1,0.78125,61.4158402387,0.0967741935483871
"udel_precip_v4_01_yearly_mean.2002.mean",97,-1,4.90523820288497e-05,109.785912736595,0
"wdpa_5km.na.sum",97,1,4.78021359864779e-05,135.6599960325,0
"udel_air_temp_v4_01_yearly_min.2002.mean",97,-1,4.7324700697538e-05,17.8526927925112,0
"srtm_slope_500m.na.mean",97,-1,4.7232369948123e-05,11.0969561984011,0
"latitude",97,1,4.7119068159597e-05,13.618204,0
"treecover2000.na.mean",0,-1,0.917525773195876,39.6020541511,0.384615384615384
"longitude",0,-1,0.917525773195876,103.951833,0.384615384615384
"srtm_elevation_500m.na.mean",0,1,0.88659793814433,231.619639704705,0.153846153846153
"accessibility_map.na.mean",0,1,0.88659793814433,43.2300587464613,0.153846153846153
"ltdr_yearly_ndvi_mean.2002.mean",0,-1,0.876288659793814,3295.70225927,0.0769230769230767
"srtm_slope_500m.na.mean",84,-1,6.71146866634298e-05,9.22723575565702,0
"wdpa_5km.na.sum",84,1,6.68432855411383e-05,135.6599960325,0
"udel_air_temp_v4_01_yearly_min.2002.mean",84,-1,6.61898989829068e-05,19.670873918071,0
"dist_to_all_rivers.na.mean",84,1,6.6171378486683e-05,1101.67019966399,0
"longitude",84,1,6.61008753702571e-05,-70.089831,0
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.833333333333333,3.91158645064803,0.3
"srtm_elevation_500m.na.mean",0,-1,0.821428571428571,2403.4326331132,0.25
"accessibility_map.na.mean",0,-1,0.797619047619048,531.701061125281,0.15
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.785714285714286,9.42334700999202,0.1
"dist_to_all_rivers.na.mean",0,1,0.773809523809524,1193.74122147954,0.0500000000000003
"treecover2000.na.mean",64,1,0.000306493303356858,28.30410046285,0
"v4composites_calibrated.2002.mean",64,-1,0.000278963602860826,4.6815964703502,0
"gpw_v3_density.2000.mean",64,-1,0.000273485807706193,153.167317311707,0
"dist_to_roads.na.mean",64,-1,0.000273159819539507,1882.36030466208,0
"wdpa_5km.na.sum",64,1,0.000269633207719517,36.9899997711,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.921875,95.7133656776808,0.375
"srtm_slope_500m.na.mean",0,-1,0.90625,0.777936588509283,0.25
"ltdr_yearly_ndvi_mean.2002.mean",0,1,0.90625,3275.87448597,0.25
"v4composites_calibrated.2002.mean",56,-1,0.00038807191803811,4.567359023805,0
"udel_precip_v4_01_yearly_min.2002.mean",56,-1,0.000383950670704355,1.85,0
"udel_air_temp_v4_01_yearly_max.2002.mean",56,1,0.000377615217324658,20.5243714403081,0
"longitude",56,1,0.000377486563899753,-70.089831,0
"srtm_slope_500m.na.mean",56,1,0.000376486214430293,6.13489321934682,0
"srtm_slope_500m.na.mean",0,-1,0.875,5.11734851860076,0.533333333333333
"gpw_v3_density.2000.mean",0,-1,0.821428571428571,228.472534360475,0.333333333333333
"accessibility_map.na.mean",0,1,0.803571428571429,62.215065200987,0.266666666666667
"udel_precip_v4_01_yearly_min.2002.mean",0,-1,0.767857142857143,17.7226585271344,0.133333333333334
"dist_to_all_rivers.na.mean",0,1,0.75,1424.46976352667,0.0666666666666668
"v4composites_calibrated.2002.mean",15,1,0.000413295085686767,4.812053485565,0
"srtm_slope_500m.na.mean",15,1,0.000405630672041358,7.13909379498102,0
"latitude",15,1,0.000405462654465411,3.0510185,0
"longitude",15,1,0.000399624022952238,-75.556496,0
"udel_air_temp_v4_01_yearly_min.2002.mean",15,1,0.000398074157681946,8.08571427760481,0
"gpw_v3_density.2000.mean",13,-1,0.0005412338854501,148.991406392395,0
"v4composites_calibrated.2002.mean",13,-1,0.0005412338854501,10.315063168805,0
"dist_to_all_rivers.na.mean",13,1,0.000533818904277597,1887.91887361288,0
"wdpa_5km.na.sum",13,1,0.000533797605148803,11.70499992373,0
"srtm_slope_500m.na.mean",13,1,0.000533036084119168,6.439502089796,0
"v4composites_calibrated.2002.mean",0,-1,1,10.315063168805,1
"dist_to_all_rivers.na.mean",0,-1,0.846153846153846,1491.81164145275,0.666666666666667
"udel_precip_v4_01_yearly_max.2002.mean",0,-1,0.846153846153846,115.935387524031,0.666666666666667
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.846153846153846,20.55,0.666666666666667
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.846153846153846,18.1375,0.666666666666667
"accessibility_map.na.mean",6,1,0.000543605951175024,109.712549489086,0
"udel_precip_v4_01_yearly_mean.2002.mean",6,1,0.000543605951175024,49.5416666666667,0
"dist_to_all_rivers.na.mean",6,1,0.00054326131243085,3166.08075729306,0
"longitude",6,1,0.00054326131243085,35.720418,0
"ltdr_yearly_ndvi_mean.2002.mean",6,1,0.00054326131243085,2127.21809996,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,1,49.5416666666667,1
"dist_to_all_rivers.na.mean",0,1,0.833333333333333,2522.09831940206,0.5
"srtm_slope_500m.na.mean",0,-1,0.833333333333333,5.76861946140331,0.5
"wdpa_5km.na.sum",0,-1,0.833333333333333,6.019999980925,0.5
"treecover2000.na.mean",0,-1,0.833333333333333,10.311071958725,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",20,1,9.3383260335296e-05,11.7044622185671,0
"latitude",20,1,9.3358401982542e-05,19.043912,0
"longitude",20,1,9.3358401982542e-05,42.029156,0
"srtm_slope_500m.na.mean",20,1,9.29633507680685e-05,15.4939914117889,0
"v4composites_calibrated.2002.mean",20,1,9.26726800228303e-05,0.8773872948465,0
"latitude",0,-1,0.95,19.043912,0.875
"longitude",0,-1,0.95,42.029156,0.875
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,1,0.85,13.4691526738337,0.625
"v4composites_calibrated.2002.mean",0,1,0.85,2.73043117043,0.625
"srtm_slope_500m.na.mean",0,-1,0.8,14.7437022917277,0.5
"udel_precip_v4_01_yearly_min.2002.mean",12,-1,0.000129657862338152,10.9428571763087,0
"udel_air_temp_v4_01_yearly_max.2002.mean",12,1,0.000129599123942923,17.403305412573,0
"dist_to_roads.na.mean",12,-1,0.000129431261910967,8931.94556500079,0
"udel_air_temp_v4_01_yearly_min.2002.mean",12,1,0.000129321279713646,-4.78697217820079,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",12,1,0.000129321279713646,7.38714627285233,0
"dist_to_roads.na.mean",0,-1,0.833333333333333,8931.94556500079,0.5
"srtm_slope_500m.na.mean",0,1,0.833333333333333,15.5641687832296,0.5
"longitude",0,1,0.833333333333333,58.164246,0.5
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.833333333333333,17.403305412573,0.5
"udel_air_temp_v4_01_yearly_min.2002.mean",0,1,0.833333333333333,-3.06669042517523,0.5
"wdpa_5km.na.sum",13,1,0.00026584333776318,11.214999675725,0
"latitude",13,1,0.00023430433460013,15.7885345,0
"udel_precip_v4_01_yearly_mean.2002.mean",13,1,0.000229987399541649,127.624941659688,0
"v4composites_calibrated.2002.mean",13,1,0.000229776849982501,3.64485054361044,0
"dist_to_roads.na.mean",13,1,0.000221359446046451,3148.26148210249,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.923076923076923,127.624941659688,0.833333333333333
"treecover2000.na.mean",0,1,0.846153846153846,54.20396823565,0.666666666666667
"latitude",0,1,0.769230769230769,15.7885345,0.5
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.769230769230769,2.90109021871651,0.5
"udel_air_temp_v4_01_yearly_max.2002.mean",0,1,0.769230769230769,24.4147056669774,0.5
"ltdr_yearly_ndvi_mean.2002.mean",7,1,0.000833915675900369,2437.600384025,0
"accessibility_map.na.mean",7,-1,0.000833915675900368,225.157079101633,0
"treecover2000.na.mean",7,-1,0.000783402409200451,44.2207414857,0
"udel_precip_v4_01_yearly_mean.2002.mean",7,-1,0.000783402409200451,130.808274993021,0
"longitude",7,-1,0.000783402409200451,91.7603015,0
"accessibility_map.na.mean",0,-1,1,225.157079101633,1
"dist_to_roads.na.mean",0,-1,0.857142857142857,2050.37449055852,0.666666666666667
"treecover2000.na.mean",0,-1,0.857142857142857,44.2207414857,0.666666666666667
"longitude",0,-1,0.857142857142857,91.7603015,0.666666666666667
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.857142857142857,130.808274993021,0.666666666666667
"ltdr_yearly_ndvi_mean.2002.mean",31,-1,0.000462046601452758,3003.38094997,0
"srtm_elevation_500m.na.mean",31,-1,0.000452427009108017,192.592005029202,0
"gpw_v3_density.2000.mean",31,-1,0.000445875924673662,61.1048687972158,0
"treecover2000.na.mean",31,-1,0.000432432523798908,28.00696673135,0
"udel_precip_v4_01_yearly_max.2002.mean",31,-1,0.000429350916577866,308.81478063448,0
"udel_precip_v4_01_yearly_mean.2002.mean",0,-1,0.838709677419355,126.833928246836,0.285714285714286
"dist_to_roads.na.mean",0,1,0.806451612903226,1629.86398218712,0.142857142857143
"accessibility_map.na.mean",0,-1,0.806451612903226,778.955626275482,0.142857142857143
"treecover2000.na.mean",0,-1,0.806451612903226,36.79769438045,0.142857142857143
"latitude",0,1,0.806451612903226,-8.7999595,0.142857142857143
"treecover2000.na.mean",24,1,0.00267330453919253,16.7743253201,0
"udel_air_temp_v4_01_yearly_min.2002.mean",24,-1,0.00263114696068956,22.15,0
"udel_precip_v4_01_yearly_max.2002.mean",24,1,0.00262297375437736,317.298877383293,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",24,-1,0.00254747279716322,24.5624999947613,0
"udel_air_temp_v4_01_yearly_max.2002.mean",24,-1,0.00254351938123245,27.5949999945518,0
"udel_precip_v4_01_yearly_min.2002.mean",0,1,0.875,1.42635628462996,0.7
"srtm_elevation_500m.na.mean",0,1,0.791666666666667,441.07085123922,0.5
"srtm_slope_500m.na.mean",0,1,0.791666666666667,3.3842762198045,0.5
"udel_air_temp_v4_01_yearly_max.2002.mean",0,-1,0.791666666666667,28.0110875898019,0.5
"udel_air_temp_v4_01_yearly_mean.2002.mean",0,-1,0.791666666666667,25.1105400044477,0.5
"ltdr_yearly_ndvi_mean.2002.mean",14,1,0.0149574557708525,2241.917493905,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",14,1,0.0145104147422696,27.1959234401452,0
"gpw_v3_density.2000.mean",14,1,0.0144901875498065,45.0178005214769,0
"udel_air_temp_v4_01_yearly_max.2002.mean",14,1,0.0138883635231585,29.612144834394,0
"treecover2000.na.mean",14,1,0.0137983780992182,13.5965404722,0
"treecover2000.na.mean",0,1,0.928571428571429,2.8221480085093,0.666666666666667
"udel_precip_v4_01_yearly_mean.2002.mean",0,1,0.928571428571429,61.9875909601902,0.666666666666667
"treecover2000.na.mean",11,1,0.081683903055326,8.07301893452,0
"srtm_slope_500m.na.mean",11,1,0.0769128274607041,0.788701142791359,0
"udel_air_temp_v4_01_yearly_mean.2002.mean",11,1,0.068351401833551,25.3060351258647,0
"srtm_elevation_500m.na.mean",11,-1,0.0683514018335509,782.97961682726,0
"udel_air_temp_v4_01_yearly_max.2002.mean",11,1,0.0683514018335509,27.4425000072643,0
"srtm_slope_500m.na.mean",0,1,0.909090909090909,0.877836203855747,0.5
"gpw_v3_density.2000.mean",0,-1,0.909090909090909,45.0178005214769,0.5
"latitude",7,-1,0.000761817410115373,-4.809008,0
"dist_to_roads.na.mean",7,-1,0.000667529111227048,9722.12987189847,0
"srtm_slope_500m.na.mean",7,-1,0.000667529111227048,3.46419924233015,0
